area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2017,kt,10126.983162
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2018,kt,10094.761891
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2019,kt,10034.599408
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2020,kt,8230.758782
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2021,kt,8972.145142
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2022,kt,9305.213874
United Kingdom of Great Britain and Northern Ireland,Food Transport,Emissions (CO2eq) (AR5),2023,kt,9306.863286
United Kingdom of Great Britain and Northern Ireland,Food Transport,"Energy Use (Natural Gas, including LNG)",2018,TJ,29.711
United Kingdom of Great Britain and Northern Ireland,Food Transport,"Energy Use (Natural Gas, including LNG)",2019,TJ,130.597
United Kingdom of Great Britain and Northern Ireland,Food Transport,"Energy Use (Natural Gas, including LNG)",2020,TJ,232.943
United Kingdom of Great Britain and Northern Ireland,Food Transport,"Energy Use (Natural Gas, including LNG)",2021,TJ,257.033
United Kingdom of Great Britain and Northern Ireland,Food Transport,"Energy Use (Natural Gas, including LNG)",2022,TJ,257.033
United Kingdom of Great Britain and Northern Ireland,Food Transport,"Energy Use (Natural Gas, including LNG)",2023,TJ,257.033
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1990,TJ,11.532646
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1991,TJ,11.816839
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1992,TJ,12.101033
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1993,TJ,12.385227
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1994,TJ,12.66942
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1995,TJ,12.953614
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1996,TJ,13.237808
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1997,TJ,13.522001
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1998,TJ,13.806195
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),1999,TJ,14.090389
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2000,TJ,14.374582
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2001,TJ,14.658776
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2002,TJ,14.94297
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2003,TJ,15.227163
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2004,TJ,15.511357
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2005,TJ,15.795551
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2006,TJ,74.817586
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2007,TJ,75.482938
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2008,TJ,75.250024
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2009,TJ,75.113306
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2010,TJ,75.606985
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2011,TJ,59.38515
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2012,TJ,63.08624
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2013,TJ,55.532470000000004
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2014,TJ,51.654525
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2015,TJ,52.13611
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2016,TJ,61.15215
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2017,TJ,61.34745
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2018,TJ,60.88245
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2019,TJ,62.56575
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2020,TJ,56.389806
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2021,TJ,59.95493
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2022,TJ,62.197702
United Kingdom of Great Britain and Northern Ireland,Food Transport,Energy Use (Coal),2023,TJ,62.197702
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1990,kt,4940.394241
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1991,kt,4885.314856
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1992,kt,4748.023494
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1993,kt,4236.838716
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1994,kt,4227.604098
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1995,kt,4230.077353
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1996,kt,4034.307454
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1997,kt,3989.136594
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1998,kt,3216.419743
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),1999,kt,3233.019674
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2000,kt,3261.336646
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2001,kt,3415.289711
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2002,kt,3253.178518
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2003,kt,3324.140425
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2004,kt,3241.445208
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2005,kt,3621.700014
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2006,kt,3908.966829
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2007,kt,4001.315114
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2008,kt,3982.282107
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2009,kt,3316.05217
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2010,kt,3381.758619
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2011,kt,3170.775976
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2012,kt,3205.877247
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2013,kt,2988.453984
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2014,kt,2814.508551
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2015,kt,2570.183847
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2016,kt,2245.60562
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2017,kt,2053.463216
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2018,kt,1986.7935
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2019,kt,1851.962802
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2020,kt,1717.2953
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2021,kt,1808.606312
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2022,kt,1769.823571
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CO2),2023,kt,1769.823571
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1990,kt,0.662756
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1991,kt,0.813733
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1992,kt,0.932757
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1993,kt,0.718024
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1994,kt,0.607144
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1995,kt,0.546685
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1996,kt,0.367912
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1997,kt,0.389834
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1998,kt,0.226868
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),1999,kt,0.302983
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2000,kt,0.147397
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2001,kt,0.157618
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2002,kt,0.179504
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2003,kt,0.182396
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2004,kt,0.189665
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2005,kt,0.213085
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2006,kt,0.25066
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2007,kt,0.273969
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2008,kt,0.295089
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2009,kt,0.258071
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2010,kt,0.256783
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2011,kt,0.246821
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2012,kt,0.268735
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2013,kt,0.260491
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2014,kt,0.302838
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2015,kt,0.320268
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2016,kt,0.314766
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2017,kt,0.273225
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2018,kt,0.26638
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2019,kt,0.165615
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2020,kt,0.154702
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2021,kt,0.142779
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2022,kt,0.159147
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (CH4),2023,kt,0.159147
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1990,kt,0.052141
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1991,kt,0.052977
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1992,kt,0.050127
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1993,kt,0.043035
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1994,kt,0.041376
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1995,kt,0.039932
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1996,kt,0.03672
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1997,kt,0.035126
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1998,kt,0.02642
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),1999,kt,0.026228
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2000,kt,0.026377
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2001,kt,0.029446
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2002,kt,0.027762
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2003,kt,0.029934
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2004,kt,0.030079
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2005,kt,0.033386
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2006,kt,0.037044
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2007,kt,0.037493
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2008,kt,0.036973
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2009,kt,0.030026
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2010,kt,0.030492
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2011,kt,0.031014
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2012,kt,0.037134
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2013,kt,0.034051
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2014,kt,0.031222
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2015,kt,0.03052
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2016,kt,0.024291
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2017,kt,0.021881
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2018,kt,0.021535
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2019,kt,0.021846
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Emissions (N2O),2020,kt,0.019337
